CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
00.000.000,1351,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1061,FLORESTA-PE,AV.DEP.AUDOMAR FERRAZ 45,,TERREO,CENTRO,56400-000,FLORESTA,PE,1979-04-16 00:00:00,87,38771122,9999993260,A9993260,2605707
00.000.000,1352,83,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1122,REGENERACAO,R.RAIMUNDO GOMES 285,,,CENTRO,64490-000,REGENERACAO,PI,1978-03-12 00:00:00,86,32931221,9999993259,A9993259,2208809
00.000.000,1354,45,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1110,PAULISTANA,R.PETRONILA CAVALCANTI 418,,,CENTRO,64750-000,PAULISTANA,PI,1979-08-02 00:00:00,89,34871123,9999993258,A9993258,2207801
00.000.000,1356,7,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1515,BARAO GERALDO,R.HORACIO LEONARDI 50,,,BARAO GERALDO,13084-105,CAMPINAS,SP,1991-07-12 00:00:00,19,32891254,9999993256,A9993256,3509502
00.000.000,1357,98,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1220,TUCURUVI,AV.TUCURUVI 469,,,TUCURUVI,02305-001,SAO PAULO,SP,1980-02-15 00:00:00,11,22043399,9999993255,A9993255,3550308
00.000.000,1358,79,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1517,QUITANDA,R.DA QUITANDA 60,,LOJA,CENTRO,20011-030,RIO DE JANEIRO,RJ,1992-06-08 00:00:00,21,25324456,9999993254,A9993254,3304557
00.000.000,1360,93,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1013,ALEXANDRIA,R.DOM JOSE TOMAZ 347,,,CENTRO,59965-000,ALEXANDRIA,RN,1979-08-02 00:00:00,84,33812226,9999993252,A9993252,2400505
00.000.000,1361,74,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,3118,FATIMA-RJ,AV.N.SRA.DE FATIMA 22-A,,,CENTRO,20240-051,RIO DE JANEIRO,RJ,1991-03-12 00:00:00,21,22243135,9999993251,A9993251,3304557
00.000.000,1362,55,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1108,PARNAMIRIM,AV.ARISTANDO FERREIRA LIMA S/N,,BOMBA,CENTRO,56163-000,PARNAMIRIM,PE,1979-08-17 00:00:00,87,38831006,9999993250,A9993250,2610400
00.000.000,1365,6,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,3007,EMPRESA ROCKEFELLER,R.ROCKEFELLER 651,,,REBOUCAS,80230-130,CURITIBA,PR,1991-03-15 00:00:00,41,40033001,9999993247,A9993247,4106902
00.000.000,1366,89,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1113,PINDOBACU,PCA.PEDRO LUIZ 272,,PREDIO,CENTRO,44770-000,PINDOBACU,BA,1979-09-21 00:00:00,74,35482024,9999993246,A9993246,2924603
00.000.000,1367,60,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,3426,PARQUE DOS IPES,AV.PRES.VARGAS 1590,,,V.TONANI I,79825-090,DOURADOS,MS,1991-03-04 00:00:00,67,34224166,9999993245,A9993245,5003702
00.000.000,1369,21,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1069,IBIMIRIM,AV.MANOEL VICENTE 161,,,CENTRO,56580-000,IBIMIRIM,PE,1979-08-22 00:00:00,87,38421114,9999993243,A9993243,2606606
00.000.000,1370,65,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1095,VILA BELA S.TRINDADE,R.LINO BISPO DE OLIVEIRA 493,,ESQ.C/R.DR.MARIO CORREA,CENTRO,78245-000,VILA BELA DA SANTISSIMA TRINDADE,MT,1979-09-25 00:00:00,65,32591140,9999993242,A9993242,5105507
00.000.000,1371,46,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1151,SOURE,R.TERCEIRA 1560,,ILHA DE MARAJO,CENTRO,68870-000,SOURE,PA,1979-10-01 00:00:00,91,37411280,9999993241,A9993241,1507904
00.000.000,1375,70,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2287,MATELANDIA,AV.DUQUE DE CAXIAS 867,,,CENTRO,85887-000,MATELANDIA,PR,1986-07-04 00:00:00,45,32621447,9999993240,A9993240,4115606
00.000.000,1376,50,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1389,ITUPORANGA,R.PRES.JUSCELINO 234,,,CENTRO,88400-000,ITUPORANGA,SC,1982-09-06 00:00:00,47,35338400,9999993239,A9993239,4208500
00.000.000,1377,31,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1185,CASA NOVA,QD.G/H S/N,,,CENTRO,47300-000,CASA NOVA,BA,1979-08-20 00:00:00,74,35362107,9999993238,A9993238,2907202
00.000.000,1379,1,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1129,SANTA RITA DE CASSIA,PCA.RUY BARBOSA S/N,,PREDIO,CENTRO,47150-000,SANTA RITA DE CASSIA,BA,1979-11-12 00:00:00,77,36251120,9999993237,A9993237,2928406
00.000.000,1380,37,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1178,ARIQUEMES,AV.TANCREDO NEVES 2084,,,CENTRO,76872-854,ARIQUEMES,RO,1979-10-05 00:00:00,69,40033001,9999993236,A9993236,1100023
00.000.000,1381,18,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,3637,APIAI,RUA TENENTE CORONEL MEIRA 70,,,CENTRO,18320-000,APIAI,SP,1991-03-15 00:00:00,15,35521228,9999993235,A9993235,3502705
00.000.000,1382,7,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1723,CAMPOS GERAIS,R.DOM OTHON MOTTA 131,,,CENTRO,37160-000,CAMPOS GERAIS,MG,1986-08-08 00:00:00,35,38531166,9999993234,A9993234,3111606
00.000.000,1383,80,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1156,TEIXEIRA,R.CONEGO SERRAO 14,,,CENTRO,58735-000,TEIXEIRA,PB,1979-09-17 00:00:00,83,34722173,9999993233,A9993233,2516706
00.000.000,1385,41,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1179,CACOAL,AV.AMAZONAS 2574,,,CENTRO,76963-792,CACOAL,RO,1979-11-19 00:00:00,69,34415211,9999993231,A9993231,1100049
00.000.000,1386,22,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1037,CARAUARI,R.ANASTACIO CAVALCANTE 508,,,CENTRO,69500-000,CARAUARI,AM,1979-10-05 00:00:00,97,34911203,9999993230,A9993230,1301001
00.000.000,1387,3,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1104,ORIXIMINA,TV.ANTONIO BENTES O.GUIMARAES 159,,,CENTRO,68270-000,ORIXIMINA,PA,1979-10-01 00:00:00,93,35441446,9999993229,A9993229,1505304
00.000.000,1388,94,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2318,MONTE ALEGRE,R.JOAO DE PAIVA S/N,,,CENTRO,59182-000,MONTE ALEGRE,RN,1986-09-10 00:00:00,84,32762277,9999993228,A9993228,2407807
00.000.000,1391,90,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1177,ALTA FLORESTA,RUA U 4,99,QUADRA 05  LOTE 14,CANTEIRO CENTRAL,78580-000,ALTA FLORESTA,MT,1979-06-04 00:00:00,66,35212455,9999993225,A9993225,5100250
00.000.000,1397,85,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2508,QUEIMADAS-PB,R.SEBASTIAO LUCENA 44,,,CENTRO,58475-000,QUEIMADAS,PB,1987-07-21 00:00:00,83,33921249,9999993221,A9993221,2512507
00.000.000,1399,47,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2208,JARDIM-CE,R.LEONEL ALENCAR 71,,,CENTRO,63290-000,JARDIM,CE,1986-09-11 00:00:00,88,35551122,9999993219,A9993219,2307106
00.000.000,1401,4,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2064,FILADELFIA,AV.GETULIO VARGAS 30,,,CENTRO,77795-000,FILADELFIA,TO,1989-10-09 00:00:00,63,34781101,9999993217,A9993217,1707702
00.000.000,1404,49,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1283,GIRAU DO PONCIANO,AV.TIRADENTES 119,,,CENTRO,57360-000,GIRAU DO PONCIANO,AL,1987-02-19 00:00:00,82,35201373,9999993215,A9993215,2702900
00.000.000,1406,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2387,PANCAS,AV.TREZE DE MAIO 319,,,CENTRO,29750-000,PANCAS,ES,1986-09-26 00:00:00,27,37261101,9999993213,A9993213,3204005
00.000.000,1407,91,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1148,SIMPLICIO MENDES,PCA.DOM EXPEDITO LOPES 10,,,CENTRO,64700-000,SIMPLICIO MENDES,PI,1979-11-05 00:00:00,89,34821159,9999993212,A9993212,2210805
00.000.000,1409,53,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1523,EMPRESA MACEIO,RUA DO LIVRAMENTO,120,3: ANDAR,CENTRO,57020-030,MACEIO,AL,1991-03-22 00:00:00,82,40033001,9999993211,A9993211,2704302
00.000.000,1410,97,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2713,TARAUACA,R.CEL.JUVENCIO DE MENEZES 278,,ESQ.C/R.DR.SANSAO GOMES,CENTRO,69970-000,TARAUACA,AC,1989-10-13 00:00:00,68,34621474,9999993210,A9993210,1200609
00.000.000,1412,59,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1651,BOM JARDIM-MA,R.ARLINDO MENEZES 193,,,CENTRO,65380-000,BOM JARDIM,MA,1986-11-05 00:00:00,98,36642008,9999993208,A9993208,2102002
00.000.000,1413,30,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2341,NIQUELANDIA,AVENIDA GETULIO VARGAS  6,,,CENTRO,76420-000,NIQUELANDIA,GO,1987-07-13 00:00:00,62,40033001,9999993207,A9993207,5214606
00.000.000,1414,10,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1136,S.GABRIEL CACHOEIRA,AV.CASTELO BRANCO S/N,,AO LADO DO COMANDO AEREO(COMARA),CENTRO,69750-000,SAO GABRIEL DA CACHOEIRA,AM,1979-10-29 00:00:00,97,34711340,9999993206,A9993206,1303809
00.000.000,1421,40,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2911,CEILANDIA CENTRO,CNM QD.1 BLOCO F LOJAS 1 E 2,,,CEILANDIA CENTRO,72215-506,BRASILIA (CEILANDIA),DF,1987-08-07 00:00:00,61,31016050,9999993201,A9993201,5300108
00.000.000,1424,92,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1146,SERTANIA,AV.RAUL ARAUJO GUIMARAES 40,,TERREO,CENTRO,56600-000,SERTANIA,PE,1979-11-12 00:00:00,87,38411024,9999993198,A9993198,2614105
00.000.000,1425,73,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1182,VILHENA,AVENIDA MAJOR AMARANTE,2724,,CENTRO (S-01),76980-234,VILHENA,RO,1980-01-21 00:00:00,69,40033001,9999993197,A9993197,1100304
00.000.000,1426,54,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1138,SAO LOURENCO DA MATA,AV.DR.FRANCISCO CORREIA 329,,,CENTRO,54735-903,SAO LOURENCO DA MATA,PE,1979-11-26 00:00:00,81,35250444,9999993196,A9993196,2613701
00.000.000,1427,35,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1164,UBATA,AV.LANDULFO ALVES 315,,TERREO,CENTRO,45550-000,UBATA,BA,1980-01-28 00:00:00,73,32451223,9999993195,A9993195,2932309
00.000.000,1428,16,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1017,AMELIA RODRIGUES,PCA.DA MATRIZ S/N,,QD 38  LT 180  CENTRO,CENTRO,44230-000,AMELIA RODRIGUES,BA,1979-12-10 00:00:00,75,32422142,9999993194,A9993194,2901106
00.000.000,1429,5,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1058,ESCADA,AV.COM.JOSE PEREIRA,283,,MARACUJA,55500-000,ESCADA,PE,2019-10-30 00:00:00,81,40030001,9999159390,A9159390,2605202
00.000.000,1430,30,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,869,RIBEIRAO PIRES,R.MIGUEL PRISCO 53,,,CTO.COMERCIAL,09400-110,RIBEIRAO PIRES,SP,1979-11-23 00:00:00,11,48278000,9999993192,A9993192,3543303
00.000.000,1431,11,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1029,BELMONTE,AV.DOM PEDRO SEGUNDO S/N,,TERREO,CENTRO,45800-000,BELMONTE,BA,1980-03-03 00:00:00,73,32872121,9999993191,A9993191,2903409
00.000.000,1432,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1070,IBIRATAIA,R.AURELINO COELHO LIMA 11,,,CENTRO,45580-000,IBIRATAIA,BA,1980-03-31 00:00:00,73,35372141,9999993190,A9993190,2912905
00.000.000,1434,64,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1053,CURURUPU,R.DOM PEDRO SEGUNDO 161,,,CENTRO,65268-000,CURURUPU,MA,1980-07-07 00:00:00,98,33911330,9999993188,A9993188,2103703
00.000.000,1436,26,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1188,IGREJINHA,AV.PRES.CASTELO BRANCO 520,,,CENTRO,95650-000,IGREJINHA,RS,1980-04-07 00:00:00,51,35451046,9999993186,A9993186,4310108
00.000.000,1438,98,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1153,TAQUARITINGA NORTE,R.PROF.LUIS CARLOS 173,,TERREO,CENTRO,55790-000,TAQUARITINGA DO NORTE,PE,1980-03-03 00:00:00,81,37331122,9999993184,A9993184,2615003
00.000.000,1439,79,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1149,SOLEDADE,R.PREF.INACIO CLAUDINO 78,,TERREO,CENTRO,58155-000,SOLEDADE,PB,1980-03-03 00:00:00,83,33831286,9999993183,A9993183,2516102
00.000.000,1440,2,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1157,TIANGUA,R.POETA LAURO MENEZES 660,,TERREO,CENTRO,62320-000,TIANGUA,CE,1980-05-12 00:00:00,88,36711400,9999993182,A9993182,2313401
00.000.000,1442,74,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1038,CARAUBAS,PCA.UBALDO FERNANDES NETO 22,,SEDE AGENCIA,CENTRO,59780-000,CARAUBAS,RN,1980-04-28 00:00:00,84,40033001,9999993180,A9993180,2402303
00.000.000,1443,55,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1027,BARREIRINHAS,AV.JOAQUIM SOEIRO DE CARVALHO S/N,,,CENTRO,65590-000,BARREIRINHAS,MA,1980-04-07 00:00:00,98,33491180,9999993179,A9993179,2101707
00.000.000,1444,36,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1116,PORTO DOS GAUCHOS,AV.GUILHERME MEYER 1220,,,CENTRO,78560-000,PORTO DOS GAUCHOS,MT,1980-05-05 00:00:00,66,40033001,9999993178,A9993178,5106802
00.000.000,1445,17,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1085,JUCURUTU,R.BENJAMIN CONSTANT 258,,ZONA URBANA,CENTRO,59330-000,JUCURUTU,RN,1980-04-28 00:00:00,84,34292209,9999993177,A9993177,2406106
00.000.000,1447,89,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1155,TAUA,R.CEL.LOURENCO FEITOSA 211,,TERREO,CENTRO,63660-000,TAUA,CE,1980-05-19 00:00:00,88,34371045,9999993175,A9993175,2313302
00.000.000,1448,60,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1158,TORIXOREU,AV.DOM BOSCO 693,,,CENTRO,78695-000,TORIXOREU,MT,1980-03-03 00:00:00,66,34062600,9999993174,A9993174,5108204
00.000.000,1449,40,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1209,CURIMATA,R.BARAO DO PARAIM 10,,ESQ.C/AV.CURIMATA,CENTRO,64960-000,CURIMATA,PI,1980-06-02 00:00:00,89,35741133,9999993173,A9993173,2203206
00.000.000,1450,84,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1094,MATA DE SAO JOAO,R.SANTOS DUMONT 86,,,CENTRO,48280-000,MATA DE SAO JOAO,BA,1980-05-19 00:00:00,71,36351098,9999993172,A9993172,2921005
00.000.000,1451,65,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1050,CORURIPE,R.LINDOLFO SIMOES 102,,,CENTRO,57230-000,CORURIPE,AL,1980-05-05 00:00:00,82,32731086,9999993171,A9993171,2702306
00.000.000,1452,46,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1154,TARUMIRIM,PCA.SAO JOAO 140,,,CENTRO,35140-000,TARUMIRIM,MG,1980-04-14 00:00:00,33,32331388,9999993170,A9993170,3168408
00.000.000,1453,27,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1072,INHAMBUPE,AV.PROF.MESQUITA 1,,,CENTRO,48490-000,INHAMBUPE,BA,1980-04-25 00:00:00,75,34312220,9999993169,A9993169,2913705
00.000.000,1454,8,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1152,TANHACU,PCA.LUIZ EDUARDO MAGALHAES 236,,,CENTRO,46600-000,TANHACU,BA,1980-07-07 00:00:00,77,34591010,9999993168,A9993168,2931004
00.000.000,1455,99,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1143,SAO SEBASTIAO PASSE,PCA.DOZE DE OUTUBRO,73,PCA.DA IGREJA MATRIZ,CENTRO,43850-000,SAO SEBASTIAO DO PASSE,BA,2021-03-01 00:00:00,71,40033001,9999098934,A9098934,2929503
00.000.000,1456,70,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1083,JACINTO,AV.PREF.ANTONIO QUARESMA 359,,PREDIO,CENTRO,39930-000,JACINTO,MG,1980-05-02 00:00:00,33,37231102,9999993166,A9993166,3134707
00.000.000,1457,50,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1014,ALMEIRIM,R.SAO BENEDITO 1122,,ESQ.C/TV.MENDONCA FURTADO,CENTRO,68230-000,ALMEIRIM,PA,1980-07-07 00:00:00,93,37371972,9999993165,A9993165,1500503
00.000.000,1458,31,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1020,ASSARE,R.PE.EMILIO CABRAL 320,,TERREO,CENTRO,63140-000,ASSARE,CE,1980-04-14 00:00:00,88,35351105,9999993164,A9993164,2301604
00.000.000,1477,2,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1144,SERRA BRANCA,AV.DEP.ALVARO GAUDENCIO 46,,,CENTRO,58580-000,SERRA BRANCA,PB,1980-04-14 00:00:00,83,40033001,9999993162,A9993162,2515500
00.000.000,1478,85,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1169,VARZEA ALEGRE,R.MURILO RIBEIRO TEIXEIRA 95,,,CENTRO,63540-000,VARZEA ALEGRE,CE,1980-04-14 00:00:00,88,35411107,9999993161,A9993161,2314003
00.000.000,1481,80,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1137,SAO JOSE DA LAJE,R.DR.GENESIO DE CARVALHO 5,,,CENTRO,57860-000,SAO JOSE DA LAJE,AL,1980-05-05 00:00:00,82,32851137,9999993159,A9993159,2708303
00.000.000,1482,61,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1530,ITAQUERA,R.AMERICO SALVADOR NOVELLI 169,,,ITAQUERA,08210-090,SAO PAULO,SP,1991-05-29 00:00:00,11,40033001,9999993158,A9993158,3550308
00.000.000,1483,42,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1534,SEMINARIO,AV.SETE DE SETEMBRO 6810,,SALA 1,SEMINARIO,80240-001,CURITIBA,PR,1991-03-15 00:00:00,41,33405300,9999993157,A9993157,4106902
00.000.000,1485,4,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,3062,EMPRESA SAO CARLOS,RUA CONDE DO PINHAL,1909,4- ANDAR,JD S CARLOS,13560-648,SAO CARLOS,SP,1991-04-11 00:00:00,16,33724407,9999993156,A9993156,3548906
00.000.000,1488,57,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,3424,ARTUR ALVIM,R.MACIEL MONTEIRO 680/698,,TERREO,VL STA TERESA (Z LESTE),03566-000,SAO PAULO,SP,1991-03-08 00:00:00,11,40033001,9999993154,A9993154,3550308
00.000.000,1503,20,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2219,JOAO ALFREDO,AV.JOSE VICENTE M.VASCONCELOS 401,,TERREO,CENTRO,55720-000,JOAO ALFREDO,PE,1990-06-08 00:00:00,81,36481250,9999993149,A9993149,2608107
00.000.000,1505,92,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1666,BREJO MADRE DE DEUS,PCA.PEDRO GUENES 81,,,CENTRO,55170-000,BREJO DA MADRE DE DEUS,PE,1990-08-17 00:00:00,81,37471217,9999993148,A9993148,2602605
00.000.000,1511,30,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2699,TABIRA,PCA.GONCALO GOMES 35,,TERREO,CENTRO,56780-000,TABIRA,PE,1988-10-11 00:00:00,87,38471154,9999993142,A9993142,2614600
00.000.000,1513,0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,207,AGUA DOCE,PCA.JOAO MACCAGNAN 350,,,CENTRO,89654-000,AGUA DOCE,SC,1986-12-16 00:00:00,49,35246100,9999993140,A9993140,4200408
00.000.000,1514,83,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1382,ABELARDO LUZ,AV.GETULIO VARGAS 1041,,,CENTRO,89830-000,ABELARDO LUZ,SC,1982-11-22 00:00:00,49,34458400,9999993139,A9993139,4200101
00.000.000,1515,64,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1383,ALFREDO WAGNER,R.ANITAPOLIS 250,,,CENTRO,88450-000,ALFREDO WAGNER,SC,1982-04-07 00:00:00,48,32761045,9999993138,A9993138,4200705
00.000.000,1517,26,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1446,ANITA GARIBALDI,R.VIDAL RAMOS JUNIOR 80,,,CENTRO,88590-000,ANITA GARIBALDI,SC,1989-09-25 00:00:00,49,35435000,9999993136,A9993136,4201000
00.000.000,1520,21,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1384,CUNHA PORA,AV.DO COMERCIO 1289,,,CENTRO,89890-000,CUNHA PORA,SC,1982-04-06 00:00:00,49,36460105,9999993134,A9993134,4204707
00.000.000,1522,93,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2834,IPUMIRIM,AV.DOM PEDRO SEGUNDO 242,,TERREO,CENTRO,89790-000,IPUMIRIM,SC,1986-09-24 00:00:00,49,34381220,9999993132,A9993132,4207700
00.000.000,1526,17,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2838,MAJOR VIEIRA,R.ARGEMIRO BORGES 206,,TERREO,CENTRO,89480-000,MAJOR VIEIRA,SC,1987-11-06 00:00:00,47,36551110,9999993130,A9993130,4210308
00.000.000,1528,89,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2357,NOVA VENEZA,R.DOS IMIGRANTES 65,,SALA,CENTRO,88865-000,NOVA VENEZA,SC,1986-10-15 00:00:00,48,34361122,9999993128,A9993128,4211603
00.000.000,1529,60,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2389,PAPANDUVA,R.TEN.ARY RAUEN 350,,,CENTRO,89370-000,PAPANDUVA,SC,1987-11-13 00:00:00,47,36536700,9999993127,A9993127,4212205
00.000.000,1530,1,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2479,PONTE SERRADA,AV.QUINZE DE NOVEMBRO 313,,TERREO,CENTRO,89683-000,PONTE SERRADA,SC,1986-09-24 00:00:00,49,34350162,9999993126,A9993126,4213401
00.000.000,1531,84,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1393,QUILOMBO,AV.PRIMO ALBERTO BODANESE 786,,SALA,CENTRO,89850-000,QUILOMBO,SC,1983-07-11 00:00:00,49,33463169,9999993125,A9993125,4214201
00.000.000,1532,65,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1395,SAO CARLOS,AV.STA.CATARINA 509,,,CENTRO,89885-000,SAO CARLOS,SC,1982-04-05 00:00:00,49,33254313,9999993124,A9993124,4216008
00.000.000,1533,46,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2613,SAO DOMINGOS-SC,AV.GETULIO VARGAS 798,,,CENTRO,89835-000,SAO DOMINGOS,SC,1986-09-12 00:00:00,49,34436900,9999993123,A9993123,4216107
00.000.000,1535,8,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2736,TREZE DE MAIO,AV.SETE DE SETEMBRO 273,,,CENTRO,88710-000,TREZE DE MAIO,SC,1987-04-24 00:00:00,48,36250173,9999993121,A9993121,4218400
00.000.000,1536,99,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2754,URUBICI,AV.ADOLFO KONDER 2552,,TERREO,ESQUINA,88650-000,URUBICI,SC,1986-11-19 00:00:00,49,40033001,9999993120,A9993120,4218905
00.000.000,1537,70,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2775,VIDAL RAMOS,AV.JORGE LACERDA 1128,,,CENTRO,88443-000,VIDAL RAMOS,SC,1987-09-16 00:00:00,47,33562000,9999993119,A9993119,4219200
00.000.000,1538,50,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1731,CANGUARETAMA,R.ANDRE DE ALBUQUERQUE 56,,,CENTRO,59190-000,CANGUARETAMA,RN,1986-12-11 00:00:00,84,32412241,9999993118,A9993118,2402204
00.000.000,1540,75,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2256,MACAIBA,R.DR.PEDRO VELHO 114,,,CENTRO,59280-000,MACAIBA,RN,1991-11-30 00:00:00,84,32711430,9999993116,A9993116,2407104
00.000.000,1543,18,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,1366,SANTO ANTONIO,R.PRES.CASTELO BRANCO 180,,,CENTRO,59255-000,SANTO ANTONIO,RN,1986-11-20 00:00:00,84,32822248,9999993114,A9993114,2411502
00.000.000,1545,80,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Multiplo,2642,SAO JOSE DE MIPIBU,PCA.CELSO SALES 126,,,CENTRO,59162-000,SAO JOSE DE MIPIBU,RN,1986-09-10 00:00:00,84,32732306,9999993113,A9993113,2412203
