CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
90.400.888,1895.0,98.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4366.0,GOV.VALADARES-AV.JK,AVENIDA JK 1616,,,SAO PAULO,35030-210,GOVERNADOR VALADARES,MG,2009-04-30 00:00:00,33.0,32125600.0,9999607892.0,A9607892,3127701.0
90.400.888,1896.0,79.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3492.0,AG.GOVERNADOR VALADARES,AVENIDA MINAS GERAIS 530,,,CENTRO,35010-151,GOVERNADOR VALADARES,MG,2009-04-30 00:00:00,33.0,2715591.0,9999607893.0,A9607893,3127701.0
90.400.888,1897.0,50.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4177.0,AG. IBIRITE,RUA OTACILIO NEGRAO DE LIMA 89,,LOJA,CENTRO,32400-000,IBIRITE,MG,2009-04-30 00:00:00,31.0,33311691.0,9999608252.0,A9608252,3129806.0
90.400.888,1898.0,30.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3931.0,001 3931 IPATINGA-CENTRO III,AV MARIA JORGE SELIM DE SALES,55,,CENTRO,35160-011,IPATINGA,MG,2009-04-30 00:00:00,318.0,2117821.0,9999607964.0,A9607964,3131307.0
90.400.888,1899.0,11.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3154.0,IPATINGA-HORTO,AV. CASTELO BRANCO 545,,,HORTO,35160-294,IPATINGA,MG,2009-04-30 00:00:00,31.0,38287100.0,9999607965.0,A9607965,3131307.0
90.400.888,1900.0,90.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4243.0,001 4243 IPATINGA-CENTRO I,AV MARIA JORGE SELIM DE SALES,55,,CENTRO,35160-011,IPATINGA,MG,2009-04-30 00:00:00,31.0,38012500.0,9999607962.0,A9607962,3131307.0
90.400.888,1901.0,70.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3152.0,IPATINGA-CENTRO,AV. MARIA JORGE SELIM SALES 55,,,CENTRO,35160-000,IPATINGA,MG,2009-04-30 00:00:00,31.0,38281600.0,9999607966.0,A9607966,3131307.0
90.400.888,1903.0,32.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3155.0,ITABIRA,RUA TIRADENTES 42,,,CENTRO,35900-013,ITABIRA,MG,2009-04-30 00:00:00,318.0,3164003.0,9999607425.0,A9607425,3131703.0
90.400.888,1904.0,13.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3156.0,ITABIRITO,RUA DR. GUILHERME 215,,,CENTRO,35450-000,ITABIRITO,MG,2009-04-30 00:00:00,315.0,6110033.0,9999607714.0,A9607714,3131901.0
90.400.888,1905.0,2.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3160.0,001 3160 CENTRO-ITAJUBA-MG,R TIAGO CARNEIRO SANTIAGO,159,,CENTRO,37500-024,ITAJUBA,MG,2009-04-30 00:00:00,356.0,2110554.0,9999608230.0,A9608230,3132404.0
90.400.888,1907.0,66.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3165.0,ITAUNA,RUA CORONEL FRANCISCO MANOEL FRANCO 63,,,CENTRO,35680-053,ITAUNA,MG,2009-04-30 00:00:00,37.0,32491700.0,9999607785.0,A9607785,3133808.0
90.400.888,1908.0,47.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3166.0,ITUIUTABA,RUA 22,550,,CENTRO,38300-076,ITUIUTABA,MG,2009-04-30 00:00:00,34.0,32711100.0,9999608229.0,A9608229,3134202.0
90.400.888,1909.0,28.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3174.0,J.MONLEVADE-CENTRO,AV. GETULIO VARGAS 5165,,BANCO REAL,CARNEIRINHOS,35930-002,JOAO MONLEVADE,MG,2009-04-30 00:00:00,318.0,5161120.0,9999608363.0,A9608363,3136207.0
90.400.888,1910.0,61.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4454.0,001 4454 CATEDRAL-J.FORA-MG IV,AV BARAO R BRANCO,2519,,CENTRO,36010-011,JUIZ DE FORA,MG,2009-04-30 00:00:00,32.0,32365033.0,9999607974.0,A9607974,3136702.0
90.400.888,1912.0,23.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3901.0,J.FORA-DISTRITO INDUSTRIA,RUA MARTINS BARBOSA 15 E 19,,LOJA,BENFICA,36090-300,JUIZ DE FORA,MG,2009-04-30 00:00:00,22.0,2212850.0,9999607976.0,A9607976,3136702.0
90.400.888,1913.0,4.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3499.0,001 3499 AV BARAO-J.FORA-MG V,AV BARAO R BRANCO,2519,,CENTRO,36010-011,JUIZ DE FORA,MG,2009-04-30 00:00:00,322.0,1541970.0,9999607977.0,A9607977,3136702.0
90.400.888,1914.0,95.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4443.0,001 4443 AV BARAO-J.FORA-MG VI,AV BARAO R BRANCO,2519,,CENTRO,36010-011,JUIZ DE FORA,MG,2009-04-30 00:00:00,32.0,32246133.0,9999607973.0,A9607973,3136702.0
90.400.888,1915.0,76.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4535.0,AG. URB-J.FORA-BR.RIO BRANCO,AVENIDA BARAO DO RIO BRANCO,2519,,CENTRO,36010-011,JUIZ DE FORA,MG,2009-04-30 00:00:00,32.0,36911800.0,9999607975.0,A9607975,3136702.0
90.400.888,1916.0,57.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3180.0,001-3180 LAGOA SANTA-CENTRO,R BR DO RIO BRANCO,135,,CENTRO,33400-000,LAGOA SANTA,MG,2009-04-30 00:00:00,316.0,8112001.0,9999607988.0,A9607988,3137601.0
90.400.888,1917.0,38.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3183.0,CENTRO-LAVRAS-MG,PRACA DR. AUGUSTO SILVA 60,,,CENTRO,37200-000,LAVRAS,MG,2009-04-30 00:00:00,358.0,2164114.0,9999607717.0,A9607717,3138203.0
90.400.888,1918.0,19.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3185.0,LEOPOLDINA,PRACA GAL.OSORIO 31,,,CENTR0,36700-000,LEOPOLDINA,MG,2009-04-30 00:00:00,32.0,34492550.0,9999607932.0,A9607932,3138401.0
90.400.888,1919.0,8.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3503.0,MARIANA,AV. SALVADOR FURTADO 123,,,CENTRO,35420-000,MARIANA,MG,2009-04-30 00:00:00,31.0,35576150.0,9999607716.0,A9607716,3140001.0
90.400.888,1921.0,14.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3305.0,SAO JOAO DEL REI,AV. PRESIDENTE TANCREDO NEVES 53,,,CENTRO,36300-195,SAO JOAO DEL REI,MG,2009-04-30 00:00:00,32.0,33791950.0,9999608248.0,A9608248,3162500.0
90.400.888,1922.0,3.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3312.0,SAO LOURENCO,RUA DR.OLAVO GOMES PINTO 230,,,CENTRO,37470-000,SAO LOURENCO,MG,2009-04-30 00:00:00,353.0,3210990.0,9999607682.0,A9607682,3163706.0
90.400.888,1924.0,67.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4249.0,001 4249 SETE LAGOAS-CENTRO I,R SENHOR DOS PASSOS,144,,CENTRO,35700-016,SETE LAGOAS,MG,2009-04-30 00:00:00,31.0,37746097.0,9999607262.0,A9607262,3167202.0
90.400.888,1925.0,48.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3323.0,SETE LAGOAS-CENTRO,RUA SENHOR DOS PASSOS 144,,,CENTRO,35700-016,SETE LAGOAS,MG,2009-04-30 00:00:00,31.0,37756300.0,9999607263.0,A9607263,3167202.0
90.400.888,1926.0,29.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4737.0,AG. URB-SETE LAGOAS-G. VARGAS,R SENHOR DOS PASSOS,144,,CENTRO,35700-016,SETE LAGOAS,MG,2009-04-30 00:00:00,31.0,36973350.0,9999607261.0,A9607261,3167202.0
90.400.888,1927.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4041.0,IPOJUCA,RUA DO COMERCIO 49,,,CENTRO,55590-000,IPOJUCA,PE,2009-04-30 00:00:00,81.0,35611100.0,9999607967.0,A9607967,2607208.0
90.400.888,1928.0,90.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3332.0,TEOFILO OTONI,RUA EPAMINONDAS OTONI 685,,,CENTRO,39800-013,TEOFILO OTONI,MG,2009-04-30 00:00:00,33.0,35291850.0,9999607866.0,A9607866,3168606.0
90.400.888,1929.0,71.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4030.0,ESCADA,RUA COMENDADOR JOSE PEREIRA 316,,CASA F 08 - LOT. BELA VISTA,MARACUJA,55500-000,ESCADA,PE,2009-04-30 00:00:00,81.0,35342977.0,9999607898.0,A9607898,2605202.0
90.400.888,1930.0,5.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4156.0,001-4156 CABO DE SANTO AGOSTINHO,AV HIST PEREIRA DA COSTA,615,,CENTRO,54510-360,CABO DE SANTO AGOSTINHO,PE,2009-04-30 00:00:00,81.0,35211460.0,9999608338.0,A9608338,2602902.0
90.400.888,1931.0,96.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3005.0,TIMOTEO-ACESITA,ALAMEDA 31 DE OUTUBRO201,,LOTE A012,CENTRO,35180-014,TIMOTEO,MG,2009-04-30 00:00:00,31.0,38454700.0,9999608111.0,A9608111,3168705.0
90.400.888,1932.0,77.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3336.0,TRES CORACOES,AV. PRESIDENTE GETULIO VARGAS373,,,CENTRO,37410-000,TRES CORACOES,MG,2009-04-30 00:00:00,35.0,2321688.0,9999607776.0,A9607776,3169307.0
90.400.888,1933.0,58.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3340.0,UBA,RUA SAO JOSE 282,,,CENTRO,36500-000,UBA,MG,2009-04-30 00:00:00,32.0,35394700.0,9999608349.0,A9608349,3169901.0
90.400.888,1934.0,39.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3520.0,AV STOS DUMONT-UBERABA-MG,AV. SANTOS DUMONT 80,,,BAIRRO MERCES,38010-370,UBERABA,MG,2009-04-30 00:00:00,343.0,1235881.0,9999608171.0,A9608171,3170107.0
90.400.888,1935.0,10.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4451.0,AG. UBERABA EXPOSICAO,PRACA VICENTINO RODRIGUES DA CUNHA 312,,,SAO BENEDITO,38022-330,UBERABA,MG,2009-04-30 00:00:00,34.0,33225535.0,9999608168.0,A9608168,3170107.0
90.400.888,1937.0,81.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4745.0,001 4745 AV STOS DUMONT-UBERABA-MG IV,AV SANTOS DUMONT,80,,CENTRO,38010-370,UBERABA,MG,2009-04-30 00:00:00,34.0,33188900.0,9999608169.0,A9608169,3170107.0
90.400.888,1938.0,62.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3589.0,CENTRO-CPO MOURAO-PR,RUA MATO GROSSO 1919,,,CENTRO,87300-400,CAMPO MOURAO,PR,2009-04-30 00:00:00,44.0,35991200.0,9999607990.0,A9607990,4104303.0
90.400.888,1939.0,43.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3342.0,UBERLANDIA CENTRO,AV. AFONSO PENA 153,,,CENTRO,38400-128,UBERLANDIA,MG,2009-04-30 00:00:00,342.0,1431770.0,9999608257.0,A9608257,3170206.0
90.400.888,1940.0,87.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3521.0,UBERLANDIA-PLATO,AV. FLORIANO PEIXOTO 850,,,CENTRO,38400-102,UBERLANDIA,MG,2009-04-30 00:00:00,342.0,1431443.0,9999608256.0,A9608256,3170206.0
90.400.888,1941.0,68.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4436.0,UBERLANDIA - RONDOM PACHECO,AV. RONDON PACHECO 1374,,QUADRA 35 - LOTES 25 E 26,COPACABANA,38408-343,UBERLANDIA,MG,2009-04-30 00:00:00,34.0,32108077.0,9999608253.0,A9608253,3170206.0
90.400.888,1942.0,49.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4747.0,AG. URB-UBERLANDIA-FORUM,AV FLORIANO PEIXOTO 850,,,CENTRO,38400-102,UBERLANDIA,MG,2009-04-30 00:00:00,34.0,32534900.0,9999608254.0,A9608254,3170206.0
90.400.888,1943.0,20.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3344.0,CENTRO-VARGINHA-MG,AV. RUI BARBOSA 250,,,CENTRO,37002-140,VARGINHA,MG,2009-04-30 00:00:00,35.0,2217411.0,9999607929.0,A9607929,3170701.0
90.400.888,1944.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3523.0,VESPASIANO,RUA DR. ARY TEIXEIRA DA COSTA 275,,LOTE 7,CENTRO,33200-000,VESPASIANO,MG,2009-04-30 00:00:00,31.0,36291050.0,9999607684.0,A9607684,3171204.0
90.400.888,1945.0,91.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4570.0,001 4570 CENTRO_ARAPONGAS-PR I,AVENIDA ARAPONGAS,195,,CENTRO,86701-000,ARAPONGAS,PR,2009-04-30 00:00:00,43.0,32782450.0,9999608376.0,A9608376,4101507.0
90.400.888,1946.0,72.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3030.0,001 3030 ARAPONGAS-PR I,AV. ARAPONGAS,355,,CENTRO,86701-000,ARAPONGAS,PR,2009-04-30 00:00:00,43.0,33036050.0,9999608377.0,A9608377,4101507.0
90.400.888,1947.0,53.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4537.0,AG. URB-LONDRINA-MANSAO GARCIA,AVENIDA HIGIENOPOLIS,224,,CENTRO,86020-080,LONDRINA,PR,2009-04-30 00:00:00,43.0,33774900.0,9999608220.0,A9608220,4113700.0
90.400.888,1948.0,34.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3189.0,001 3189 LONDRINA-PR I,R MINAS GERAIS,297,,CENTRO,86010-905,LONDRINA,PR,2009-04-30 00:00:00,433.0,2354321.0,9999608225.0,A9608225,4113700.0
90.400.888,1949.0,15.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4293.0,001 4293 HIGIENOPOLIS-LONDRINA-PR IV,AV HIGIENOPOLIS,224,,CENTRO,86020-040,LONDRINA,PR,2009-04-30 00:00:00,43.0,3391513.0,9999608223.0,A9608223,4113700.0
90.400.888,1950.0,59.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4294.0,001 4294 HIGIENOPOLIS-LONDRINA-PR II,AV HIGIENOPOLIS,224,,CENTRO,86020-040,LONDRINA,PR,2009-04-30 00:00:00,43.0,33726300.0,9999608222.0,A9608222,4113700.0
90.400.888,1951.0,30.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3708.0,ALTO HIGIENOP-LONDRINA-PR,AV. HIGIENOPOLIS 224,,,CENTRO,86020-080,LONDRINA,PR,2009-04-30 00:00:00,43.0,33774900.0,9999608224.0,A9608224,4113700.0
90.400.888,1952.0,10.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3274.0,ROLANDIA,AVENIDA DOS EXPEDICIONARIOS 100,,QUADRA 28 - LOTE 02,CENTRO,86600-000,ROLANDIA,PR,2009-04-30 00:00:00,43.0,39101300.0,9999607398.0,A9607398,4122404.0
90.400.888,1953.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3079.0,CAMBE,AV INGLATERRA,829,,CENTRO,86181-000,CAMBE,PR,2009-04-30 00:00:00,43.0,32233400.0,9999607232.0,A9607232,4103701.0
90.400.888,1954.0,82.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4165.0,001 4165 HIGIENOPOLIS-LONDRINA-PR I,AV HIGIENOPOLIS,224,,CENTRO,86020-040,LONDRINA,PR,2009-04-30 00:00:00,43.0,33418223.0,9999608221.0,A9608221,4113700.0
90.400.888,1955.0,63.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4646.0,4646-URB-S.J.PINHAIS-M. NOGUEIRA,RUA DR MARCELINO NOGUEIRA 606,,,CENTRO,83005-370,SAO JOSE DOS PINHAIS,PR,2009-04-30 00:00:00,41.0,33826444.0,9999607828.0,A9607828,4125506.0
90.400.888,1956.0,44.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3908.0,001 3908 V MARQUES-SJPINHAIS-PR,R VISCONDE DO RIO BRANCO,2158,,CENTRO,83005-420,SAO JOSE DOS PINHAIS,PR,2009-04-30 00:00:00,41.0,3826729.0,9999607829.0,A9607829,4125506.0
90.400.888,1957.0,25.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4453.0,AG. S.JOSE PINHAIS - RUI BARBOSA,AVENIDA RUI BARBOSA 4739,,,AFONSO PENA,83065-260,SAO JOSE DOS PINHAIS,PR,2009-04-30 00:00:00,41.0,33859700.0,9999607827.0,A9607827,4125506.0
90.400.888,1958.0,6.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4573.0,001-4573 URB-LONDRINA-GINKO,AV PARANA,273,,CENTRO,86010-390,LONDRINA,PR,2009-04-30 00:00:00,43.0,33211911.0,9999608219.0,A9608219,4113700.0
90.400.888,1959.0,97.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4406.0,AG. DF-AGUAS CLARAS,R DAS PITANGUEIRAS - LOTE 7 S/N,,LJ13 TERR E 13A,SUL AGUAS CLARAS,71938-540,BRASILIA (TAGUATINGA),DF,2009-04-30 00:00:00,61.0,34359255.0,9999608391.0,A9608391,5300108.0
90.400.888,1960.0,20.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4420.0,DF - LAGO NORTE,SHIN CA 01 LOTE A BLOCO A,,LOJAS 125126127143144145 E 146,LAGO NORTE,71503-501,BRASILIA,DF,2009-04-30 00:00:00,61.0,34684522.0,9999608299.0,A9608299,5300108.0
90.400.888,1961.0,1.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3328.0,DF-TAGUATINGA CENTRO,CBS 4 - LOTE 5,,LOJA 1,TAQUATINGA,72015-545,BRASILIA (TAGUATINGA),DF,2009-04-30 00:00:00,61.0,345165000.0,9999608392.0,A9608392,5300108.0
90.400.888,1967.0,5.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4288.0,001 4288 EQS 408/409-DF L,EQS 408 409 SN,,BL A LJ 103,ASA SUL,70257-400,BRASILIA,DF,2009-04-30 00:00:00,61.0,3226652.0,9999608302.0,A9608302,5300108.0
90.400.888,1968.0,88.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3971.0,DF-CEILANDIA,QNM QUADR 01 CONJUNTO H LOTE 10,,,CEILANDIA,72215-018,BRASILIA (CEILANDIA),DF,2009-04-30 00:00:00,61.0,3739823.0,9999608394.0,A9608394,5300108.0
90.400.888,1970.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4738.0,001 4738 TAGUATINGA -DF II,AV COMERCIAL NORTE QNA 16,0,S/N LOTE 1 SN,TAGUAT NORTE,72110-160,BRASILIA,DF,2009-04-30 00:00:00,61.0,34516500.0,9999608300.0,A9608300,5300108.0
90.400.888,1972.0,64.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3846.0,001 3846 ST SUDOESTE-BRASILIA-DF IV,SHC SW CLSW QUADRA,105,BLOCO A LJS 05 A 0713,SETOR SUDOESTE,70670-431,BRASILIA,DF,2009-04-30 00:00:00,61.0,3457788.0,9999608310.0,A9608310,5300108.0
90.400.888,1973.0,45.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4002.0,GARANHUNS,AVENIDA SANTO ANTONIO 494,,,CENTRO,55293-000,GARANHUNS,PE,2009-04-30 00:00:00,87.0,37645300.0,9999608249.0,A9608249,2606002.0
90.400.888,1974.0,26.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4060.0,BOM CONSELHO,RUA 7 DE SETEMBRO 18,,PREDIO,CENTRO,55330-000,BOM CONSELHO,PE,2009-04-30 00:00:00,87.0,37711144.0,9999607959.0,A9607959,2602100.0
90.400.888,1976.0,98.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3488.0,CONTAGEM CENTRO,RUA DR CASSIANO 18,,,CENTRO,32017-230,CONTAGEM,MG,2009-04-30 00:00:00,31.0,3982355.0,9999607953.0,A9607953,3118601.0
90.400.888,1979.0,30.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4289.0,001 4289 EQS 408/409-CAP-DF I,EQS 408 409 SN,,BL A LJ 103,ASA SUL,70257-400,BRASILIA,DF,2009-04-30 00:00:00,61.0,3643689.0,9999608303.0,A9608303,5300108.0
90.400.888,1980.0,74.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3219.0,DF-N.BANDEIRANTE,AV CENTRAL S/N,,LT 826/832/838/844,NUCLEO BANDEIRANTE,71710-540,BRASILIA (NUCLEO BANDEIRANTE),DF,2009-04-30 00:00:00,61.0,5520193.0,9999608395.0,A9608395,5300108.0
90.400.888,1981.0,55.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3739.0,001 3739 ST SUDOESTE-BRASILIA-DF IV,SHC SW CLSW QUADRA 105,,BLOCO A LJS 05 A,SETOR SUDOESTE,70670-431,BRASILIA (GUARA),DF,2009-04-30 00:00:00,61.0,3632900.0,9999608393.0,A9608393,5300108.0
90.400.888,1982.0,36.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4597.0,001 4597 CASCAVEL CENTRO-PR III,AV BRASIL,5850,,CENTRO,85812-001,CASCAVEL,PR,2009-04-30 00:00:00,45.0,33331000.0,9999607909.0,A9607909,4104808.0
90.400.888,1983.0,17.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3587.0,CASCAVEL,AV. BRASIL 5850,,,CENTRO,85812-001,CASCAVEL,PR,2009-04-30 00:00:00,45.0,2254775.0,9999607910.0,A9607910,4104808.0
90.400.888,1984.0,6.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4292.0,FOZ DO IGUACU-VILA A,AVENIDA SILVIO AMERICO SASDELLI 1566,,CONJUNTO A,VILA A,85869-580,FOZ DO IGUACU,PR,2009-04-30 00:00:00,45.0,5242324.0,9999607415.0,A9607415,4108304.0
90.400.888,1985.0,89.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3601.0,FOZ DO IGUACU,R. QUINTINO BOCAIUVA 581,,,CENTRO,85851-130,FOZ DO IGUACU,PR,2009-04-30 00:00:00,45.0,5232112.0,9999607416.0,A9607416,4108304.0
90.400.888,1986.0,60.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4608.0,001 4608 FOZ DO IGUACU - PR III,R QUINTINO BOCAIUVA,581,,CENTRO,85851-130,FOZ DO IGUACU,PR,2009-04-30 00:00:00,45.0,35214300.0,9999607414.0,A9607414,4108304.0
90.400.888,1987.0,40.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4013.0,PALMARES,RUA VIG. BASTOS 1228,,,CENTRO,55540-000,PALMARES,PE,2009-04-30 00:00:00,81.0,36618650.0,9999608330.0,A9608330,2610004.0
90.400.888,1988.0,21.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4009.0,BELO JARDIM,PRACA DESEMB. JOAO PAES 09,,,CENTRO,55150-170,BELO JARDIM,PE,2009-04-30 00:00:00,81.0,37268500.0,9999607750.0,A9607750,2601706.0
90.400.888,1989.0,2.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4017.0,CARUARU-CENTRO,RUA CAPITAO JOAO VELHO 108,,,NOSSA SENHORA DAS DORES,55002-400,CARUARU,PE,2009-04-30 00:00:00,81.0,37256700.0,9999607674.0,A9607674,2604106.0
90.400.888,1990.0,46.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3602.0,PARANAVAI,R PERNAMBUCO 1153,,,CENTRO,87705-000,PARANAVAI,PR,2009-04-30 00:00:00,44.0,34217500.0,9999608346.0,A9608346,4118402.0
90.400.888,1991.0,27.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3090.0,001 3090 CARUARU-PE I,R CAP JOAO VELHO,86,,CENTRO,55002-400,CARUARU,PE,2009-04-30 00:00:00,81.0,7221311.0,9999607675.0,A9607675,2604106.0
90.400.888,1992.0,8.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4045.0,BEZERROS,PRACA ZUZINHA GUILHERME S/N,,,CENTRO,55660-000,BEZERROS,PE,2009-04-30 00:00:00,81.0,37286400.0,9999607862.0,A9607862,2601904.0
90.400.888,1995.0,50.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4147.0,001 4147 SANTA CRUZ DO CAPIBARIBE-PE,AV. VINTE E NOVE DE DEZEMBRO,886,,NOVO,51192-340,SANTA CRUZ DO CAPIBARIBE,PE,2009-04-30 00:00:00,81.0,37593200.0,9999608144.0,A9608144,2612505.0
90.400.888,1996.0,31.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3600.0,001-3600 CENTRO-GUARAPUAVA-PR,RUA 15 DE NOVEMBRO,7513,A 7517,CENTRO,85010-000,GUARAPUAVA,PR,2009-04-30 00:00:00,42.0,33033400.0,9999608233.0,A9608233,4109401.0
90.400.888,1997.0,12.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4574.0,L CONEGO-PARANAGUA-PR,LARGO CONEGO ALCINDINO 77,,,CENTRO,83203-330,PARANAGUA,PR,2009-04-30 00:00:00,41.0,34206200.0,9999607861.0,A9607861,4118204.0
90.400.888,1998.0,1.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3702.0,ANGRA DOS REIS-PRAIA BRAV,RUA DEZESSETE S/N,,,PRAIA BRAVA,23950-140,ANGRA DOS REIS,RJ,2009-04-30 00:00:00,24.0,33627300.0,9999607888.0,A9607888,3300100.0
90.400.888,1999.0,84.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3020.0,ANGRA DOS REIS CENTRO,RUA DO COMERCIO 263,,,CENTRO,23900-565,ANGRA DOS REIS,RJ,2009-04-30 00:00:00,24.0,3650219.0,9999607889.0,A9607889,3300100.0
90.400.888,2000.0,79.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3031.0,ARARUAMA,RUA M. J. FÉLIX MOREIRA 421,,,CENTRO,28970-000,ARARUAMA,RJ,2009-04-30 00:00:00,24.0,26744500.0,9999608295.0,A9608295,3300209.0
